time,open,high,low,close,tick_volume,spread,real_volume,EMA_20,EMA_50,RSI,MACD,MACD_signal,ATR
2026-03-16 05:30:00,5011.19,5019.01,5010.22,5018.87,3479,4,0,5011.440154821282,5023.933120855102,48.49197340684276,-4.279720925828769,-6.386244359836642,14.616428571428514
2026-03-16 05:45:00,5018.87,5020.77,5016.05,5019.14,3036,4,0,5012.173473409731,5023.745155331373,50.9843856076038,-3.197694146639151,-5.748534317197144,14.33142857142853
2026-03-16 06:00:00,5019.14,5026.05,5019.04,5024.33,2786,4,0,5013.3312378469,5023.768090416418,48.49754792688367,-1.8994943151192274,-4.978726316781561,13.684285714285645
2026-03-16 06:15:00,5024.31,5026.29,5020.77,5021.55,2433,4,0,5014.113977099576,5023.681106478519,48.15405046480739,-1.0825059079152197,-4.1994822350082925,13.148571428571293
2026-03-16 06:30:00,5021.55,5024.81,5014.61,5016.92,2740,4,0,5014.381217375807,5023.415965047989,69.4015567181321,-0.7994237551729384,-3.519470539041222,11.009999999999959
