time,open,high,low,close,tick_volume,spread,real_volume,EMA_20,EMA_50,RSI,MACD,MACD_signal,ATR
2026-03-16 08:30:00,5027.74,5029.56,5020.97,5022.49,3975,4,0,5017.19232412606,5019.781838561488,69.0930193997681,1.9431096561402228,0.21575316120051644,8.319285714285863
2026-03-16 08:45:00,5022.49,5022.99,5005.48,5012.16,5954,4,0,5016.713055161674,5019.482942931627,50.82328976404708,1.2589515282088541,0.424392834602184,8.638571428571595
2026-03-16 09:00:00,5012.16,5016.47,5009.66,5009.92,3931,4,0,5016.066097527229,5019.107925561759,41.63082102113327,0.5298937182542431,0.4454930113325959,8.497142857143055
2026-03-16 09:15:00,5009.96,5009.96,4998.22,5002.43,5486,4,0,5014.7674215722545,5018.45388926522,36.23331685615369,-0.644836972943267,0.2274270144774233,8.998571428571593
2026-03-16 09:30:00,5002.43,5007.32,4997.15,4997.35,3113,4,0,5013.108619517754,5017.626285764623,27.731924727632546,-1.9631036173532266,-0.2106791118887067,9.224285714285868
