time,open,high,low,close,tick_volume,spread,real_volume,EMA_20,EMA_50,RSI,MACD,MACD_signal,ATR
2026-03-16 05:45:00,5018.87,5020.77,5016.05,5019.14,3036,4,0,5012.00785310046,5021.118959630661,50.9843856076038,-2.72552031912619,-5.069600602662733,14.33142857142853
2026-03-16 06:00:00,5019.14,5026.05,5019.04,5024.33,2786,4,0,5013.181390900417,5021.244882782401,48.49754792688367,-1.4616895124872826,-4.348018384627643,13.684285714285645
2026-03-16 06:15:00,5024.31,5026.29,5020.77,5021.55,2433,4,0,5013.978401290853,5021.2568481634835,48.15405046480739,-0.6766176324990738,-3.6137382342019295,13.148571428571293
2026-03-16 06:30:00,5021.55,5024.81,5014.61,5016.98,2752,4,0,5014.264267834581,5021.089128627661,69.45473119652634,-0.4183804885478821,-2.9746666850711203,11.009999999999959
2026-03-16 06:45:00,5016.98,5017.05,5012.33,5013.01,1937,4,0,5014.144813755097,5020.772300054027,65.50828592629256,-0.5279852277490136,-2.485330393606699,9.802142857142892
