time,open,high,low,close,tick_volume,spread,real_volume,EMA_20,EMA_50,RSI,MACD,MACD_signal,ATR
2026-03-16 07:30:00,5010.93,5017.38,5003.28,5016.33,4850,4,0,5014.0569099239,5021.592036152422,50.83123425692678,-0.895928711194756,-2.0578723383868023,8.381428571428646
2026-03-16 07:45:00,5016.33,5020.08,5015.44,5017.51,4385,4,0,5014.385775645434,5021.431956303308,53.825089851104146,-0.5577342816559394,-1.7578447270406299,8.137857142857229
2026-03-16 08:00:00,5017.51,5027.83,5013.04,5027.29,4852,4,0,5015.614749393487,5021.6616835071,67.38029089720516,0.49375975039401965,-1.3075238315537001,8.338571428571543
2026-03-16 08:15:00,5027.29,5036.17,5025.59,5027.73,5324,4,0,5016.7685827845835,5021.899656702901,70.37662557000469,1.347052684332084,-0.7766085283765434,8.327857142857283
2026-03-16 08:30:00,5027.74,5029.56,5020.97,5023.48,3135,4,0,5017.407765376528,5021.961630949846,70.2461227242077,1.6612046675109013,-0.2890458891990544,8.319285714285863
