time,open,high,low,close,tick_volume,spread,real_volume,EMA_20,EMA_50,RSI,MACD,MACD_signal,ATR
2026-03-16 06:30:00,5021.55,5024.81,5014.61,5016.98,2752,4,0,5014.231539491859,5020.347234602388,69.45473119652634,-0.30930547069146996,-2.8160964132982222,11.009999999999959
2026-03-16 06:45:00,5016.98,5017.05,5012.33,5012.81,1958,4,0,5014.096154778349,5020.051656774844,65.34665679743433,-0.44287528396398557,-2.341452187431375,9.802142857142892
2026-03-16 07:00:00,5012.81,5015.77,5011.15,5012.67,3050,4,0,5013.960330513744,5019.762180038575,56.68916845658203,-0.5536450774507102,-1.9838907654352425,8.5842857142858
2026-03-16 07:15:00,5012.67,5013.17,5008.02,5010.93,2595,4,0,5013.671727607673,5019.415820037062,45.35010940919081,-0.7729246013805096,-1.741697532624296,7.960714285714338
2026-03-16 07:30:00,5010.93,5017.38,5003.28,5014.84,4307,4,0,5013.782991645037,5019.2363761140405,49.56941095418532,-0.6240077087168174,-1.5181595678428004,8.381428571428646
