time,open,high,low,close,tick_volume,spread,real_volume,EMA_20,EMA_50,RSI,MACD,MACD_signal,ATR
2026-03-16 08:45:00,5022.49,5022.99,5005.48,5012.16,5954,4,0,5016.736286063579,5019.851308954943,50.82328976404708,1.1927215838431948,0.32916150342283157,8.638571428571595
2026-03-16 09:00:00,5012.16,5016.47,5009.66,5009.92,3931,4,0,5016.087115962287,5019.461845858671,41.63082102113327,0.46848458028034656,0.3570261187943346,8.497142857143055
2026-03-16 09:15:00,5009.96,5009.96,4998.22,5002.43,5486,4,0,5014.786438251593,5018.793930334802,36.23331685615369,-0.7017693066163702,0.14526703371219363,8.998571428571593
2026-03-16 09:30:00,5002.43,5007.32,4991.92,4992.74,5791,4,0,5012.686777465727,5017.772207576575,25.77082374597272,-2.3836289694945663,-0.3605121669291584,9.597857142857265
2026-03-16 09:45:00,4992.76,4999.82,4992.76,4999.49,647,4,0,5011.42994151661,5017.0552582598475,34.05147484094799,-3.1356998852024844,-0.9155497105838237,9.709285714285866
